energiesP,transmissionBRP,transmissionTLP,transmissionTRP, dos_DP
-9.459459459459459651e+00,4.615363241103910064e-25,1.991904229278933248e-23,8.604316474860231242e-25,9.480373235168964761e-05
-9.439439439439439639e+00,7.611953292586129759e-25,2.712703098422190284e-23,1.336328928702125031e-24,1.042599165980048726e-04
-9.419419419419419626e+00,1.287501573755373402e-24,3.769354201531476166e-23,2.128825315276006354e-24,1.161773940020331436e-04
-9.399399399399399613e+00,2.245800778559329774e-24,5.371104798606559000e-23,3.497995380446467241e-24,1.315761790184904903e-04
-9.379379379379379600e+00,4.071787790627956044e-24,7.906240468732314654e-23,5.975625533255574587e-24,1.520758888108392421e-04
-9.359359359359359587e+00,7.763956804015648141e-24,1.215628815032392090e-22,1.073844031850582664e-23,1.803765817824548351e-04
-9.339339339339339574e+00,1.586224957309388536e-23,1.987613843349613600e-22,2.068278703471518383e-23,2.212585332542991990e-04
-9.319319319319319561e+00,3.586976727542188196e-23,3.566834139424905633e-22,4.410662451938299085e-23,2.838559840387619459e-04
-9.299299299299299548e+00,9.577988399463676235e-23,7.487032791694762358e-22,1.111081283891067425e-22,3.874650131751060573e-04
-9.279279279279279535e+00,3.552558716986138370e-22,2.159884366901251562e-21,3.889529776648893360e-22,5.789081819323640792e-04
-9.259259259259259522e+00,3.654209600731032513e-21,1.707253401024671999e-20,3.777870201239304859e-21,9.977789265320925315e-04
-9.239239239239239510e+00,1.020557468266372951e-20,3.614160416164849223e-20,9.968518021848694193e-21,2.232170903694222653e-03
-9.219219219219219497e+00,1.242406228868664950e-21,3.283505347853699872e-21,1.147281407543803546e-21,9.567182539249492745e-03
-9.199199199199199484e+00,6.065482004650162102e-22,1.175437030500589605e-21,5.299005056474451413e-22,1.082434842046523293e+00
-9.179179179179179471e+00,4.337330769837812122e-22,6.043916333175392635e-22,3.587766662975397797e-22,6.811724906240025634e-03
-9.159159159159159458e+00,3.732329439461200939e-22,3.662598071602534701e-22,2.925836810443592670e-22,1.902958272584196918e-03
-9.139139139139139445e+00,3.590621272734875607e-22,2.432634071489101954e-22,2.670277092205737154e-22,9.153944048473855802e-04
-9.119119119119119432e+00,3.726970436335471739e-22,1.720773489123782062e-22,2.632492781297319600e-22,5.616742804802055383e-04
-9.099099099099099419e+00,4.092207620842701562e-22,1.296613442815001023e-22,2.748970294036110944e-22,3.983093822324464432e-04
-9.079079079079079406e+00,4.696408620764910107e-22,1.073526490017296764e-22,3.004937578631382043e-22,3.119349240402372156e-04
-9.059059059059059393e+00,5.590326870756557045e-22,1.034065135483618340e-22,3.412811433992312496e-22,2.630867411616598177e-04
-9.039039039039039380e+00,6.866830313023159839e-22,1.209583148341326726e-22,4.007680818066084639e-22,2.353058046207294170e-04
-9.019019019019019368e+00,8.674480929294093546e-22,1.683106488954402581e-22,4.850932296034629855e-22,2.209945996349922865e-04
-8.998998998998999355e+00,1.124434691600243954e-21,2.609667116005567847e-22,6.040801945081566814e-22,2.166107233267317370e-04
-8.978978978978979342e+00,1.493664877548756584e-21,4.258982534080943733e-22,7.732249244230622817e-22,2.208664964947741768e-04
-8.958958958958959329e+00,2.032100246001646438e-21,7.095504295617836090e-22,1.017233724223648971e-21,2.341485044357550431e-04
-8.938938938938939316e+00,2.831689343547925040e-21,1.192791812132344740e-21,1.376382017772181293e-21,2.586736142461093339e-04
-8.918918918918919303e+00,4.044677044333537970e-21,2.019526834971361577e-21,1.918293452724040032e-21,2.995052351044097221e-04
-8.898898898898899290e+00,5.930890487756943395e-21,3.453523699990477879e-21,2.760668748923132092e-21,3.673289297811107635e-04
-8.878878878878879277e+00,8.950055142820648805e-21,5.996668808530182565e-21,4.117380092999588840e-21,4.860694601576116651e-04
-8.858858858858859264e+00,1.395192264484137536e-20,1.064950741455330889e-20,6.397725609822025016e-21,7.170891250018507400e-04
-8.838838838838839251e+00,2.259466183975968342e-20,1.952721104271396127e-20,1.043637014272050704e-20,1.258016404429059291e-03
-8.818818818818819238e+00,3.834648089519391628e-20,3.745129080989911545e-20,1.807701450404985217e-20,3.068480509945317476e-03
-8.798798798798799226e+00,6.916464830744331841e-20,7.656755538323497199e-20,3.383955205852507376e-20,1.938569879119078979e-02
-8.778778778778779213e+00,1.358443842541319351e-19,1.720323914851860679e-19,7.050692229978958090e-20,6.215862603852471968e-02
-8.758758758758759200e+00,3.046201763214931660e-19,4.490858354461909866e-19,1.727361037703331868e-19,4.448460802406007525e-03
-8.738738738738739187e+00,8.721106779723358248e-19,1.541723958043314447e-18,5.629455140653955625e-19,1.578821318825928115e-03
-8.718718718718719174e+00,4.702881354752417570e-18,1.046972245114174078e-17,3.670098435357090663e-18,8.665062108696577415e-04
-8.698698698698699161e+00,3.793854846408657109e-16,1.156093109345170753e-15,3.934910280015312604e-16,5.955597152132310413e-04
-8.678678678678679148e+00,3.705639734727142885e-18,1.803025624715407688e-17,6.029377976929098393e-18,4.739324726059074137e-04
-8.658658658658659135e+00,8.514786161466000893e-19,9.270551254125909042e-18,3.085226421008736105e-18,4.204456808137138667e-04
-8.638638638638639122e+00,1.379853191934234192e-19,9.677335312489492045e-18,3.252750677571538624e-18,4.077222177852057872e-04
-8.618618618618619109e+00,7.478164417093528796e-19,2.037220860006274394e-17,7.041616687260900221e-18,4.285771906408833150e-04
-8.598598598598599096e+00,3.901638527892469048e-16,1.266292770027892748e-15,4.608964423531792836e-16,4.889500869047490620e-04
-8.578578578578579084e+00,1.620914322124901403e-17,1.369944816022903994e-17,5.430687337430308067e-18,6.132624348892548680e-04
-8.558558558558559071e+00,7.208435376802394992e-18,2.032591656033589947e-18,9.239769408956882110e-19,8.725378024955401240e-04
-8.538538538538539058e+00,5.569861273931456772e-18,5.717565568301377726e-19,3.235572548065759862e-19,1.511058737550525230e-03
-8.518518518518519045e+00,5.262748906588769714e-18,1.998404673911276967e-19,1.599028774014031486e-19,3.837519977322760220e-03
-8.498498498498499032e+00,5.538576678106421197e-18,7.790693802753984258e-20,1.035686609399748025e-19,3.391748285331813717e-02
-8.478478478478479019e+00,6.253956565852886996e-18,3.640395070789396762e-20,8.661371458702439427e-20,3.033501660995257740e-02
-8.458458458458459006e+00,7.438668952774284217e-18,2.648169124744599153e-20,9.044174439187958816e-20,3.824963664104681638e-03
-8.438438438438438993e+00,9.225688414880286289e-18,3.049262565121252816e-20,1.109369436939533913e-19,1.719558542592867926e-03
-8.418418418418418980e+00,1.185917026944224615e-17,4.053705112206906922e-20,1.508796868023092960e-19,1.296338205134006530e-03
-8.398398398398398967e+00,1.574309859058515254e-17,5.196347372075643702e-20,2.193279025419830162e-19,1.459671652686386767e-03
-8.378378378378378954e+00,2.153786554579710482e-17,6.141806370864198577e-20,3.347047060365196623e-19,2.556657560370684690e-03
-8.358358358358358942e+00,3.033669798480378792e-17,6.779553144645011728e-20,5.327378774063039260e-19,9.713128966439204398e-03
-8.338338338338338929e+00,4.399023675184948950e-17,7.871977074511159271e-20,8.841909924845832511e-19,1.237389613728459681e+00
-8.318318318318318916e+00,6.572113201309418561e-17,1.328283794792721504e-19,1.535235654200909627e-18,7.070191727749032887e-03
-8.298298298298298903e+00,1.013340410747859800e-16,3.703496926487610605e-19,2.804175812800488631e-18,2.085994196961821288e-03
-8.278278278278278890e+00,1.617156913946823948e-16,1.256202484586560633e-18,5.428657555825727396e-18,1.080520769196501810e-03
-8.258258258258258877e+00,2.683209355720330377e-16,4.308490545630607359e-18,1.124851336040583531e-17,7.184428134258996797e-04
-8.238238238238238864e+00,4.661791499774271093e-16,1.462561401882216218e-17,2.527947548581363144e-17,5.515138904938367672e-04
-8.218218218218218851e+00,8.580972301865490244e-16,5.050441478262371485e-17,6.281458304613324123e-17,4.651218308758890674e-04
-8.198198198198198838e+00,1.708805773043650026e-15,1.854763966967175009e-16,1.779847890345915167e-16,4.193952492278333363e-04
-8.178178178178178825e+00,3.841362215576218085e-15,7.760729511555644433e-16,6.088381222758478281e-16,3.978752178174038787e-04
-8.158158158158158813e+00,1.084758713503661788e-14,4.254692605741551381e-15,2.864302605824929938e-15,3.932948583589387015e-04
-8.138138138138138800e+00,5.808905511974656874e-14,4.850855057791612494e-14,2.919621400335541477e-14,4.028245681500798028e-04
-8.118118118118118787e+00,1.107380918525750446e-12,2.380326704693496638e-12,1.326529879684064842e-12,4.264429759169956202e-04
-8.098098098098098774e+00,1.568298223766433933e-14,1.366573024462510550e-13,7.267849776653731395e-14,4.667317487425135880e-04
-8.078078078078078761e+00,6.988083069740115284e-16,1.038347169889759912e-13,5.410369840915892226e-14,5.298522566700068987e-04
-8.058058058058058748e+00,7.392836699509914881e-15,1.357245105974503922e-13,7.090718605915854681e-14,6.285119499920123563e-04
-8.038038038038038735e+00,4.794952797713019970e-14,2.402373161423929505e-13,1.284520582139413429e-13,7.900280665923992574e-04
-8.018018018018018722e+00,2.171017330354889600e-13,5.456707544693426424e-13,3.041838772419913498e-13,1.081247156088392019e-03
-7.997997997997997821e+00,9.874915401653519770e-13,1.618479698847875150e-12,9.567116341328526743e-13,1.707480788172330071e-03
-7.977977977977977808e+00,5.444878891455647445e-12,6.842815744162319127e-12,4.358050046896911523e-12,3.625307188381632698e-03
-7.957957957957957795e+00,4.788151161461113793e-11,5.280779831963626148e-11,3.680656009583282067e-11,1.978174155283877675e-02
-7.937937937937937782e+00,2.045151081919399786e-09,2.316228923526854652e-09,1.796946310919127513e-09,5.844594883406897812e-02
-7.917917917917917769e+00,6.000889128835697790e-09,9.296263671616968859e-09,8.226211296955232403e-09,1.154052542069317587e-02
-7.897897897897897757e+00,6.443262738823445079e-03,4.622536349185999566e-02,5.070011407610355153e-02,2.785629216728106172e+01
-7.877877877877877744e+00,1.018500032763497709e-01,2.051778551939669182e-01,2.294266821636657128e-01,1.437459739505516154e+01
-7.857857857857857731e+00,3.386942022290785337e-01,2.261948425236453286e-01,2.592728198795717365e-01,1.235919171408553652e+01
-7.837837837837837718e+00,5.574801423043501680e-01,1.576529839971963221e-01,1.863982193851795310e-01,1.176915488718145397e+01
-7.817817817817817705e+00,6.604405396522857741e-01,9.190542698420059442e-02,1.128790358777087555e-01,1.160970790571581901e+01
-7.797797797797797692e+00,6.932111104959189918e-01,5.223610266253880113e-02,6.717640524693238580e-02,1.159104309472667360e+01
-7.777777777777777679e+00,6.987259007208940220e-01,3.045391384204609170e-02,4.136222192254070118e-02,1.160568797645771077e+01
-7.757757757757757666e+00,6.954510930109527589e-01,1.842170402846408234e-02,2.665772478788562203e-02,1.161709886198057973e+01
-7.737737737737737653e+00,6.901709901975416894e-01,1.157793316032585881e-02,1.799309642929065520e-02,1.162483300829552135e+01
-7.717717717717717640e+00,6.852729511984543276e-01,7.566848861163459269e-03,1.269783015964970514e-02,1.165295360534046765e+01
-7.697697697697697627e+00,6.815403601702332281e-01,5.158160468192516182e-03,9.353167044157575938e-03,1.174816652904070224e+01
-7.677677677677677615e+00,6.791706022071726245e-01,3.686935449491621566e-03,7.179444952390632607e-03,1.197984671169813886e+01
-7.657657657657657602e+00,6.781533759917910409e-01,2.779805953904049710e-03,5.731320393571538892e-03,1.242070906712502776e+01
-7.637637637637637589e+00,6.784158277250460500e-01,2.219256305967657640e-03,4.744610911706081090e-03,1.304501897338604266e+01
-7.617617617617617576e+00,6.798805829882297314e-01,1.873988267902467180e-03,4.056733476984706807e-03,1.351212938194500168e+01
-7.597597597597597563e+00,6.824920000393908115e-01,1.661638753625520066e-03,3.563581901090317507e-03,1.327510990386457479e+01
-7.577577577577577550e+00,6.862344981414405520e-01,1.527688785776265372e-03,3.194794711563818217e-03,1.234040924569971942e+01
-7.557557557557557537e+00,6.911586775986016118e-01,1.432289306398860278e-03,2.898010820795856538e-03,1.123154684153773530e+01
-7.537537537537537524e+00,6.974393160394469771e-01,1.339871322248202806e-03,2.626023837287831415e-03,1.028013390414637129e+01
-7.517517517517517511e+00,7.055355176071846923e-01,1.206130543198853221e-03,2.319658650803084216e-03,9.546054451297779408e+00
-7.497497497497497498e+00,7.167489530952841914e-01,9.510254884806223618e-04,1.868025777744885142e-03,8.996067272881823840e+00
-7.477477477477477485e+00,7.361153272679625825e-01,4.065672674629878321e-04,9.828833928757596365e-04,8.589903569067715239e+00
-7.457457457457457473e+00,8.101701742988876020e-01,5.146311888522079464e-03,3.233541478293024910e-03,8.300490948513475686e+00
-7.437437437437437460e+00,6.482853156929234695e-01,1.352258830080580246e-02,1.519728670461003087e-02,8.117703020216747944e+00
-7.417417417417417447e+00,7.017354612298535299e-01,6.619636432600217724e-03,7.967733255846355667e-03,8.057754021673972034e+00
-7.397397397397397434e+00,7.218673293995754303e-01,5.668323275409373543e-03,6.893996360701493305e-03,8.209246624787821744e+00
-7.377377377377377421e+00,7.371897957134139201e-01,5.681882926058543296e-03,6.864610148720553390e-03,9.010281436884312711e+00
-7.357357357357357408e+00,7.519090289127802196e-01,6.252963318249159935e-03,7.445913163569455907e-03,1.492490264193771310e+01
-7.337337337337337395e+00,7.682909391600792892e-01,7.669124114036568636e-03,8.938218252233827085e-03,2.579370396697919077e+01
-7.317317317317317382e+00,7.689488188751103515e-01,7.833285752155004500e-02,5.143689086790154130e-02,1.326926599950627050e+01
-7.297297297297297369e+00,7.695450008494979510e-01,1.981236187779782942e-01,1.090636959137533946e-01,1.527675503800426604e+01
-7.277277277277277356e+00,7.888680566427093144e-01,2.753675795130516857e-01,1.428977267024010567e-01,1.587524197635340784e+01
-7.257257257257257343e+00,8.184792644270414419e-01,3.258600892123225123e-01,1.636399116363755346e-01,1.610509845400165929e+01
-7.237237237237237331e+00,8.556001957982523054e-01,3.554020884365653443e-01,1.749674828873304944e-01,1.614423200410630699e+01
-7.217217217217217318e+00,8.982716216474515569e-01,3.676791362453440959e-01,1.790113542831953675e-01,1.606259640878728590e+01
-7.197197197197197305e+00,9.446550200669637798e-01,3.658148272533204848e-01,1.773754440064574389e-01,1.589885302523197197e+01
-7.177177177177177292e+00,9.929402134832958637e-01,3.528457007953110791e-01,1.714619307424420369e-01,1.567869434152442309e+01
-7.157157157157157279e+00,1.041436751477745837e+00,3.317776758296871464e-01,1.625572048083271381e-01,1.542119404056967191e+01
-7.137137137137137266e+00,1.088706078193880655e+00,3.054579381084843170e-01,1.518186888433402382e-01,1.514154308300087060e+01
-7.117117117117117253e+00,1.133661474012114256e+00,2.764013716230965811e-01,1.402321310890828066e-01,1.485239055279894238e+01
-7.097097097097097240e+00,1.175604990310007203e+00,2.466574436755343824e-01,1.285777675214968552e-01,1.456453668764641485e+01
-7.077077077077077227e+00,1.214202887153150501e+00,2.177543894539468172e-01,1.174212535493229376e-01,1.428727429410651517e+01
-7.057057057057057214e+00,1.249419754630253010e+00,1.907185472624934597e-01,1.071293227817651794e-01,1.402851133796251304e+01
-7.037037037037037202e+00,1.281435934668533339e+00,1.661453251892657801e-01,9.790188374140329497e-02,1.379474306555466256e+01
-7.017017017017017189e+00,1.310567795080199716e+00,1.442937176381215159e-01,8.981061999986553190e-02,1.359091881338126484e+01
-6.996996996996997176e+00,1.337202003489259328e+00,1.251819927670959620e-01,8.283633482906194168e-02,1.342024653444438265e+01
-6.976976976976977163e+00,1.361747513357695283e+00,1.086711892546500247e-01,7.690060010323880590e-02,1.328398802921099175e+01
-6.956956956956957150e+00,1.384604197473092935e+00,9.453100752212598157e-02,7.189012079758876073e-02,1.318131268339178064e+01
-6.936936936936937137e+00,1.406144840726432310e+00,8.248794894703050107e-02,6.767405958908759289e-02,1.310928777628582331e+01
-6.916916916916917124e+00,1.426706714584445423e+00,7.225826416623842841e-02,6.411545818852279477e-02,1.306307727100848837e+01
-6.896896896896897111e+00,1.446589362241325949e+00,6.356919002189795331e-02,6.107814458462774987e-02,1.303638809473590321e+01
-6.876876876876877098e+00,1.466055934369941527e+00,5.617187669785511650e-02,5.843042437126814981e-02,1.302214216560690119e+01
-6.856856856856857085e+00,1.485336097420234314e+00,4.984890948015328893e-02,5.604663002605264621e-02,1.301327903240988348e+01
-6.836836836836837072e+00,1.504629034148936562e+00,4.441875955284564637e-02,5.380736849397994848e-02,1.300353822619294064e+01
-6.816816816816817060e+00,1.524105303975016978e+00,3.973903482339379706e-02,5.159913009095643682e-02,1.298806334474283197e+01
-6.796796796796797047e+00,1.543906283636889754e+00,3.571013086774953160e-02,4.931383771901762247e-02,1.296372241077068566e+01
-6.776776776776776146e+00,1.564139487249065263e+00,3.228085370092895201e-02,4.684896037630612714e-02,1.292913053094866171e+01
-6.756756756756756133e+00,1.584867101751987750e+00,2.945785507497345954e-02,4.410904944745534795e-02,1.288444942517578617e+01
-6.736736736736736120e+00,1.606083240109241972e+00,2.732137480116500483e-02,4.101009947868526628e-02,1.283108659967887810e+01
-6.716716716716716107e+00,1.627672109449774585e+00,2.605095434390109627e-02,3.748921875059063602e-02,1.277141314910492298e+01
-6.696696696696696094e+00,1.649333493658028171e+00,2.596660851564528208e-02,3.352415031068314843e-02,1.270857932418473446e+01
-6.676676676676676081e+00,1.670452140232320470e+00,2.759334981306389711e-02,2.917095879424645710e-02,1.264645989653364566e+01
-6.656656656656656068e+00,1.689872334824363609e+00,3.175890798446762836e-02,2.463478790082207492e-02,1.258973140974983629e+01
-6.636636636636636055e+00,1.705519923688917361e+00,3.973150751626670918e-02,2.039880214956742155e-02,1.254408204823671191e+01
-6.616616616616616042e+00,1.713809068301203498e+00,5.338196438760439699e-02,1.744719740750371589e-02,1.251658236373459054e+01
-6.596596596596596029e+00,1.708853487727685749e+00,7.527219094718362591e-02,1.760915206384825599e-02,1.251629850548431833e+01
-6.576576576576576016e+00,1.681887804884653947e+00,1.083511767860335928e-01,2.394770551417745377e-02,1.255531143735401578e+01
-6.556556556556556004e+00,1.622372243715180851e+00,1.545469080615170521e-01,4.075143096293035172e-02,1.265042976850832090e+01
-6.536536536536535991e+00,1.523696916927202993e+00,2.115113997359106546e-01,7.200589110758992550e-02,1.282607163240842318e+01
-6.516516516516515978e+00,1.394275080978487846e+00,2.689995950701710159e-01,1.174134964755895877e-01,1.311902740791338395e+01
-6.496496496496495965e+00,1.263345262325769935e+00,3.109585011580709990e-01,1.688194080520458995e-01,1.358583782744675794e+01
-6.476476476476475952e+00,1.165476918061511435e+00,3.262351131070325705e-01,2.136295512478573744e-01,1.431208905445280699e+01
-6.456456456456455939e+00,1.116241439446916228e+00,3.162211394456116431e-01,2.435614048826617584e-01,1.541755340120762519e+01
-6.436436436436435926e+00,1.109043035143659317e+00,2.895619904542703904e-01,2.578485573318872737e-01,1.707751583128280259e+01
-6.416416416416415913e+00,1.148427895465882642e+00,3.010277542855923638e-01,2.558032134193477525e-01,2.449099276104041678e+01
-6.396396396396395900e+00,1.183563965193593193e+00,4.450210784167576428e-01,3.119758149475639897e-01,2.581129018458649327e+01
-6.376376376376375887e+00,1.184459808417318349e+00,5.109290194115496675e-01,3.602240921670994966e-01,2.635093922269013333e+01
-6.356356356356355874e+00,1.165333098153720215e+00,5.614763338826327388e-01,4.035153427994459530e-01,2.704965662078784305e+01
-6.336336336336335862e+00,1.122151464466952353e+00,6.086691185164627704e-01,4.469822445815735401e-01,2.672459807893193684e+01
-6.316316316316315849e+00,1.043842057741386498e+00,6.599581282809656724e-01,4.965688032351163184e-01,2.488741073269989101e+01
-6.296296296296295836e+00,9.178912946441231124e-01,7.206431613908022005e-01,5.584786823996583660e-01,2.276553827907375904e+01
-6.276276276276275823e+00,7.673678059145968566e-01,7.831029393395061433e-01,6.281131057511809557e-01,2.111280803815144225e+01
-6.256256256256255810e+00,7.267421309726587175e-01,8.053835872701750054e-01,6.637590445028362929e-01,1.993410268415396658e+01
-6.236236236236235797e+00,8.883525417224955589e-01,7.634462706751126149e-01,6.312045046107376267e-01,1.908230022946023396e+01
-6.216216216216215784e+00,1.096095160244060507e+00,7.093835117075204533e-01,5.774495119139793076e-01,1.844546657067249384e+01
-6.196196196196195771e+00,1.243092520724591532e+00,6.749747673252082247e-01,5.392638306744622634e-01,1.795603141707298889e+01
-6.176176176176175758e+00,1.334548457344395977e+00,6.571362411706390683e-01,5.171155829615775579e-01,1.757569946547599216e+01
-6.156156156156155745e+00,1.393045494272765250e+00,6.483992485170593234e-01,5.045730365926633931e-01,1.728497035342806853e+01
-6.136136136136135732e+00,1.433237407626069881e+00,6.441694600012537464e-01,4.972123047106189464e-01,1.707915334120879436e+01
-6.116116116116115720e+00,1.463013075412506581e+00,6.420539898114157040e-01,4.926221031591027644e-01,1.697131769056526807e+01
-6.096096096096095707e+00,1.486525019531436786e+00,6.408255839435360590e-01,4.895471073360125880e-01,1.700843781616286066e+01
-6.076076076076075694e+00,1.505962218087253390e+00,6.398471532588816402e-01,4.873505152238395421e-01,1.732920827995275559e+01
-6.056056056056055681e+00,1.522430035932644143e+00,6.387919167595591530e-01,4.857397927355018852e-01,1.840466283040383288e+01
-6.036036036036035668e+00,1.536357509767898977e+00,6.375125037443218901e-01,4.846379594429660043e-01,2.233541275908952528e+01
-6.016016016016015655e+00,1.547640930789158764e+00,6.359876339204241225e-01,4.841379840150121794e-01,3.457004694646035148e+01
-5.995995995995995642e+00,1.555583811901754210e+00,6.343216934235285098e-01,4.845213111343916745e-01,2.509788514500394285e+01
-5.975975975975975629e+00,1.558554809541093711e+00,6.328103658394848008e-01,4.863608270392280053e-01,1.885299691900161889e+01
-5.955955955955955616e+00,1.553006326321052288e+00,6.321580323976512261e-01,4.907961440963163335e-01,1.718722777737410823e+01
-5.935935935935935603e+00,1.530575825969524795e+00,6.341900037615739727e-01,5.002372361765101694e-01,1.669742542508091177e+01
-5.915915915915915591e+00,1.468258077011185270e+00,6.446095561514157968e-01,5.200257748040287842e-01,1.677629138546697973e+01
-5.895895895895895578e+00,1.296635746217433161e+00,6.847920313418078830e-01,5.564044284300798671e-01,1.761914615666894335e+01
-5.875875875875875565e+00,1.091118252024918966e+00,7.629173493098138081e-01,5.084142035983161279e-01,2.098394439556366819e+01
-5.855855855855855552e+00,1.391810690113674642e+00,6.757102096659199919e-01,3.848800470234800541e-01,3.480550427750988263e+01
-5.835835835835835539e+00,1.361855140678412734e+00,6.148411587027698966e-01,4.840474095095983476e-01,2.594969877539136149e+01
-5.815815815815815526e+00,1.499828960390657606e+00,5.763880945274597600e-01,6.004843049611958694e-01,1.866695210256029114e+01
-5.795795795795795513e+00,1.717668479092521849e+00,5.628650484250685704e-01,5.389388813066121608e-01,1.700892583032108973e+01
-5.775775775775775500e+00,1.794885006934475058e+00,5.549596169692945224e-01,4.969486484809658156e-01,1.661514825513524940e+01
-5.755755755755755487e+00,1.827964502413661929e+00,5.472369165770283317e-01,4.765956962366277305e-01,1.677439524480938715e+01
-5.735735735735735474e+00,1.847302669167366851e+00,5.393949621815932183e-01,4.658738717646469518e-01,1.754510165115164355e+01
-5.715715715715715461e+00,1.861205095163944501e+00,5.315089731061586331e-01,4.597939777385075533e-01,1.971992082092322818e+01
-5.695695695695695449e+00,1.872364019234286747e+00,5.236636633236830818e-01,4.562511760158261542e-01,2.574488960224063305e+01
-5.675675675675675436e+00,1.881774594542234169e+00,5.159305793509210147e-01,4.542582224598991636e-01,2.888771206096374300e+01
-5.655655655655655423e+00,1.889829131514514815e+00,5.083691759178992076e-01,4.533040132870986838e-01,2.151497570940189163e+01
-5.635635635635635410e+00,1.896675247851453472e+00,5.010279939083825962e-01,4.531021929494796208e-01,1.820703799582227589e+01
-5.615615615615615397e+00,1.902345221469977865e+00,4.939448714404217067e-01,4.534845105394655906e-01,1.699459388478279465e+01
-5.595595595595595384e+00,1.906800565936266567e+00,4.871464982475993688e-01,4.543543883655908333e-01,1.647072813943140090e+01
-5.575575575575575371e+00,1.909934877428940858e+00,4.806473191405313261e-01,4.556703475637284284e-01,1.621292740608017269e+01
-5.555555555555555358e+00,1.911539000487562312e+00,4.744473983347875512e-01,4.574511812148056578e-01,1.607610652403330320e+01
-5.535535535535535345e+00,1.911194669421224290e+00,4.685286224882971307e-01,4.598118553631744265e-01,1.600280896710853540e+01
-5.515515515515515332e+00,1.907952468815074187e+00,4.628509980790059819e-01,4.630764698971630011e-01,1.596839768402759674e+01
-5.495495495495495319e+00,1.899093422737446080e+00,4.573852427172960811e-01,4.681699471352981368e-01,1.596243847526286430e+01
-5.475475475475475307e+00,1.872491245831312545e+00,4.528192904317978051e-01,4.784722929577054362e-01,1.598147974205312494e+01
-5.455455455455455294e+00,1.655318101007033471e+00,4.944693277726497360e-01,5.026823962862997375e-01,1.602604882234385641e+01
